x11,x12,x13,x14,x21,x22,x23,x24,x31,x32,x33,x34,x41,x42,x43,x44,d_x11,d_x12,d_x13,d_x14,d_x21,d_x22,d_x23,d_x24,d_x31,d_x32,d_x33,d_x34,d_x41,d_x42,d_x43,d_x44
1.0,1.5377373,0.55768627,1.241934,1.1409453,1.0,0.9575664,1.4827496,1.7983325,0.62050474,1.0,0.6435976,0.9997036,0.8629264,0.8471725,1.0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1
1.0,0.4074881,1.3855245,0.9413939,1.3858972,1.0,0.88117105,0.21867415,0.73474944,0.22198077,1.0,1.368354,1.6237669,0.15434834,1.976379,1.0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1
1.0,0.36595532,0.015691463,1.589954,0.42206132,1.0,0.10599612,0.8683413,0.31413534,1.5322844,1.0,1.1740073,1.9426396,0.74159503,0.330179,1.0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1
1.0,1.7508427,0.99781805,0.47077423,0.05803506,1.0,0.44106916,0.7926086,0.92184657,1.4253125,1.0,1.1746871,1.5130918,1.0544579,0.32650787,1.0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1
1.0,0.1639359,1.0569109,1.168271,1.973546,1.0,0.7979179,1.5227168,1.4566095,0.19316962,1.0,1.1275077,1.6033801,1.8232832,1.8697585,1.0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0
1.0,0.34759507,0.073629454,0.012377208,0.77822375,1.0,0.93730044,1.3624657,0.55992824,0.007846315,1.0,0.045078278,0.6193398,1.5894597,0.010748317,1.0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1
1.0,0.716544,0.06993734,0.47981945,1.3294194,1.0,1.2773457,1.2170198,1.1348988,0.42064703,1.0,1.7966862,0.42358655,1.0136247,0.9350361,1.0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1
1.0,0.7123369,1.5286639,0.58005905,0.46486732,1.0,0.72289723,1.6244762,0.86359745,1.5475565,1.0,0.32247883,0.51125056,0.8946017,1.3670242,1.0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1
1.0,0.404813,1.5071782,0.10879129,0.35696787,1.0,1.9496427,0.43797582,0.852664,0.19984874,1.0,1.7572759,0.39982614,1.155553,0.19926563,1.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1
1.0,0.24073173,1.1073965,1.535494,1.0568535,1.0,1.9685866,1.8683307,1.2317526,0.8427005,1.0,1.656828,1.659271,0.3228404,0.41557553,1.0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0
1.0,0.66067934,0.21741216,1.3356893,1.2046006,1.0,0.21908015,1.6755118,0.94742906,1.4578437,1.0,1.4330428,1.9559503,1.6335306,0.5141929,1.0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0
1.0,0.30037537,0.8339094,1.0115582,0.16143289,1.0,1.5419658,0.1949694,1.6323142,1.1359974,1.0,0.441829,0.7776731,0.16074279,1.7407088,1.0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1
1.0,0.8279218,1.9504071,0.67144287,1.959405,1.0,0.50972223,0.39781886,1.9431684,0.15909475,1.0,1.9251021,0.67394644,1.9697359,0.04651239,1.0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1
1.0,0.99548835,1.5998287,0.38778192,0.28964296,1.0,0.91743696,0.04870463,1.3097095,0.15418415,1.0,0.113679715,0.7159329,0.15980697,1.6700243,1.0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1
1.0,1.4223547,1.8240944,1.9337814,1.4394104,1.0,0.53193414,1.1651489,0.52300733,0.62164056,1.0,1.2000368,0.22442321,1.8176413,1.7749225,1.0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0
1.0,1.7127742,0.31708458,1.8694384,1.003698,1.0,1.9110328,0.5347123,1.0469178,1.1182252,1.0,1.2501388,1.8399131,0.9098437,1.7829694,1.0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0
1.0,1.1242741,0.6303034,1.387172,0.16250604,1.0,0.49635056,1.9391551,1.3043514,1.9602381,1.0,0.8145808,0.63429976,1.4141498,0.20537153,1.0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1
1.0,0.8677584,1.9222226,0.35926917,1.0913072,1.0,1.047044,1.202467,1.5793245,0.5782578,1.0,0.9921738,0.49558938,1.8616257,0.8452358,1.0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1
1.0,1.3520899,1.4197416,0.9144027,1.2943769,1.0,1.1999933,1.9781197,0.21412034,1.5011089,1.0,1.5154115,0.5618664,1.1228563,0.07765469,1.0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
1.0,1.211786,0.32434052,1.5069464,1.2116019,1.0,1.2596943,0.7128103,0.20605199,0.14891005,1.0,0.38447043,0.38864717,1.6970484,1.0440333,1.0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1
1.0,1.0435596,1.9533736,1.5059055,1.183445,1.0,0.019412613,0.11179314,0.5618097,1.469882,1.0,0.47991952,0.10426968,1.9686339,0.6147847,1.0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1
1.0,1.8351452,0.16523197,0.3950576,1.5495065,1.0,1.0228508,1.970451,1.2253668,1.3892242,1.0,0.75703776,0.72665375,1.8610227,0.26249793,1.0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1
1.0,0.46414018,0.21995705,0.77657944,0.8545292,1.0,0.5103334,1.5229061,1.7740524,1.4565262,1.0,0.33536178,0.7922349,1.6057636,0.014711969,1.0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1
1.0,0.53821063,0.46835202,0.6249675,1.5357326,1.0,0.21239203,1.1781018,1.3307967,1.0751077,1.0,0.99722815,0.31027836,0.31732208,1.9196037,1.0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
1.0,1.1904577,0.77723247,1.62317,1.458165,1.0,1.6390755,0.92212576,1.9288913,0.5507762,1.0,1.9371594,0.5292033,0.5839696,0.66128033,1.0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1
1.0,0.04220738,0.3212586,1.2170119,0.5438969,1.0,1.1164505,0.5038395,1.9923083,1.6489416,1.0,0.8184794,1.7352352,1.4522431,0.25292626,1.0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1
1.0,0.033147715,0.10732593,1.5983324,1.2389004,1.0,1.1291683,1.5537539,0.5523513,0.8961396,1.0,1.2684112,0.36260986,1.6575154,1.7913916,1.0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1
1.0,0.40559497,1.5952815,1.6566917,0.5271464,1.0,0.95546365,1.5545354,1.2254463,0.2657539,1.0,0.26013488,1.2866143,0.7240932,1.8377216,1.0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1
1.0,0.18496096,0.2631028,1.6458576,0.81147593,1.0,0.44590282,1.6743703,1.3272702,0.8949739,1.0,0.39035815,0.35587326,1.0065181,0.009376749,1.0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1
1.0,0.52968,0.008882525,0.9449081,1.4688646,1.0,0.37275302,0.631927,0.6024824,1.4771594,1.0,0.2773264,1.420444,0.27943885,0.40253112,1.0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1
1.0,1.9614449,0.20006612,0.42487034,1.4890606,1.0,0.746996,0.0878015,0.46379372,1.5653015,1.0,1.9974852,1.957394,1.1697028,0.016127078,1.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1
1.0,1.5771286,0.5146917,1.763599,0.09316447,1.0,0.1335327,0.4258327,1.8174523,0.002974176,1.0,1.8547097,0.58700144,1.3513784,1.0925338,1.0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1
1.0,0.79549044,0.10672149,0.833831,1.2704891,1.0,1.7526125,1.9697878,1.2883298,0.91785705,1.0,0.49453455,1.2056557,0.6350329,1.5087602,1.0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1
1.0,1.6113213,1.5112692,0.8823291,0.039532244,1.0,0.010407531,0.92835325,1.8430606,0.28385812,1.0,0.93522745,0.3257354,1.320884,1.9799391,1.0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1
1.0,1.8542265,0.25757265,0.49461132,1.3368691,1.0,0.18127967,1.927221,0.030476706,0.13995396,1.0,1.676507,1.3754673,1.210584,0.95382524,1.0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
1.0,1.5643445,0.5452881,0.691226,1.545324,1.0,0.15929551,1.7422024,0.1502788,1.8676139,1.0,1.2986387,1.7154479,1.6314726,1.8070854,1.0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1
1.0,0.87297904,1.3557115,0.3372504,0.19526285,1.0,0.17548488,1.2602684,0.6512026,0.07646304,1.0,1.029677,0.17541409,0.20038252,0.3159088,1.0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1
1.0,0.72364396,1.0233701,1.8653107,0.32852343,1.0,0.24247994,1.0553197,1.8758475,0.46605122,1.0,1.3780544,0.07549618,1.365514,1.8555672,1.0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1
1.0,0.9080873,1.6321844,0.024581188,0.89493185,1.0,0.9185487,0.6366838,1.4566036,0.3037882,1.0,1.2846613,1.8760785,1.6863463,1.8994142,1.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1
1.0,1.9638301,0.4711436,1.3426926,0.56698626,1.0,0.43677428,1.5706229,0.92658526,1.8242705,1.0,1.5286717,0.21867472,0.35183987,1.475561,1.0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1
1.0,1.2275482,0.61181074,1.2490089,0.5109495,1.0,0.92095643,0.19328596,0.009722704,0.46122068,1.0,1.9826145,1.194915,0.08282554,0.80022645,1.0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1
1.0,0.5812811,1.9303125,0.09024943,1.8295199,1.0,0.77681446,1.5299268,1.3123969,1.6225802,1.0,1.3329842,1.5487045,1.4220638,0.58426136,1.0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1
1.0,1.3915684,1.7509458,0.51633227,1.557901,1.0,1.9594295,1.3030285,1.6329854,0.27852923,1.0,1.6479877,0.9889518,1.4516884,1.9521842,1.0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0
1.0,0.6034613,0.14068237,1.0128531,1.8181716,1.0,1.7246567,0.13572198,1.8885593,0.99871695,1.0,0.21912782,1.1540568,0.65294045,1.2641298,1.0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1
1.0,0.32071212,0.66911495,0.39488313,0.13317557,1.0,1.140877,0.081766635,1.837173,0.11130749,1.0,1.607977,0.21736406,0.54851097,0.03318456,1.0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1
1.0,0.39311528,1.5342853,0.9953011,0.9976307,1.0,0.55259764,0.13790163,0.9021174,0.4016598,1.0,1.7829589,1.542642,1.0850352,0.34544757,1.0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1
1.0,1.4626336,0.22661893,0.5086259,0.31854066,1.0,1.4147481,0.12331795,0.91985404,1.4979486,1.0,0.06875866,0.07244351,1.4083748,0.7213402,1.0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1
1.0,0.66666734,0.35815212,0.590409,0.6923927,1.0,1.4365331,0.46054667,1.8718458,0.651093,1.0,0.3288977,0.07983938,0.7324149,0.27586457,1.0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1
1.0,0.33871078,1.3357995,1.8515688,1.6977372,1.0,0.09663898,1.0964141,1.0982815,0.8408578,1.0,0.49146128,1.2427161,0.9493569,0.87900376,1.0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1.0,0.3035512,0.9808677,1.9965215,0.095164895,1.0,0.65999776,1.983558,0.4596184,0.6184578,1.0,0.15227212,1.890507,0.7369881,0.19527334,1.0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1
1.0,0.53705466,0.74580675,1.7414128,0.86613584,1.0,1.722659,1.4110135,1.8719172,0.45266992,1.0,0.20861587,0.9285781,0.47473863,1.7802422,1.0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1
1.0,1.1886939,1.4735177,0.44315392,1.1421947,1.0,1.392493,1.3013349,1.0721402,1.4123865,1.0,1.088778,1.4879872,0.47969252,0.58570963,1.0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1
1.0,0.4938725,0.7141926,0.035868097,1.7174124,1.0,0.8642301,0.75178975,0.021280844,1.7625496,1.0,0.299199,1.1552935,1.9427446,0.6602442,1.0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
1.0,0.40118527,0.71587414,0.5281555,1.4182017,1.0,0.35983387,1.1673728,1.4689695,0.122639775,1.0,0.14502172,1.8038971,0.37194872,1.0588717,1.0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1
1.0,0.75782496,0.68230546,1.4186388,1.6847873,1.0,0.75846255,0.33039284,1.5507944,1.5278472,1.0,1.8678303,0.57213205,1.6823367,0.87271506,1.0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1
1.0,1.771985,0.35480288,0.31216636,1.7676436,1.0,0.5267995,0.88224125,1.1847248,1.2701973,1.0,0.23841639,0.9959871,0.23939902,1.5173442,1.0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1
1.0,0.8951485,1.1412978,1.1019353,0.64014363,1.0,0.6607084,1.5975446,0.36480474,1.3447527,1.0,0.14018787,0.8968856,1.4663043,0.22549911,1.0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1
1.0,1.3881806,0.003996032,0.3137287,0.611455,1.0,1.2952011,1.8378333,0.24389447,1.5506524,1.0,1.3569987,1.4871376,1.661756,0.103168055,1.0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1
1.0,1.131118,0.7785755,0.14198093,0.93094,1.0,0.0043780208,0.2140163,0.06519434,0.9305361,1.0,0.44982684,0.21605423,1.6379846,0.99359924,1.0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
1.0,1.4399744,1.2104989,0.19894248,1.2964149,1.0,1.8670654,1.3034548,1.0054961,0.96796197,1.0,1.2016647,1.0310168,1.5301081,1.5978651,1.0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0
1.0,1.7095789,0.24455258,1.9319822,1.9115504,1.0,0.14067721,1.7227712,1.5011034,1.0523877,1.0,1.189559,1.8674767,1.0525773,1.6901885,1.0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0
1.0,1.1693231,1.862392,1.6210232,0.41734546,1.0,1.9845921,1.3410602,0.4458548,0.6441423,1.0,0.37002343,0.5503913,0.43433374,0.642965,1.0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1
1.0,1.3668493,1.2598599,1.9540799,1.1618156,1.0,1.9584953,1.2672746,0.93974304,0.38873452,1.0,1.8206702,0.011414568,0.13129687,0.3304907,1.0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1
1.0,1.0732614,1.2839096,0.3153952,1.120565,1.0,0.26146555,0.8503987,1.5119143,1.8136412,1.0,0.37436453,1.6081281,1.2773427,0.9561529,1.0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1
1.0,0.17576754,1.8307813,0.90928096,1.8165493,1.0,0.47222713,0.076669015,0.60300237,1.6278702,1.0,1.6655759,0.5036436,0.24398583,0.15381865,1.0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1
1.0,1.4418783,1.4067014,0.24651124,0.5700001,1.0,1.2102542,1.5259852,1.0174115,0.5011955,1.0,1.788974,0.79086924,0.25160512,0.13090461,1.0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1
1.0,1.2595023,1.5093911,0.18331,1.3622586,1.0,0.2051209,1.8551658,0.042047884,1.8316127,1.0,1.0648543,1.1300197,1.8843029,1.0444869,1.0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1
1.0,0.26149404,0.39388928,1.3506808,0.48552313,1.0,0.28189492,1.1929644,1.8272247,1.0110601,1.0,0.12929548,0.94237465,0.56772107,0.83914804,1.0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1
1.0,1.485036,1.9939177,1.5760328,0.31570816,1.0,0.9388156,0.31841323,0.12438277,1.1126726,1.0,0.56161875,0.08888972,1.0488528,1.2832274,1.0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1
1.0,1.7180004,1.6672357,1.3851885,1.0645059,1.0,1.8592263,1.0016973,0.638374,0.6648068,1.0,0.040684044,1.1986213,0.6557146,1.0993985,1.0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
1.0,1.9793142,1.0519532,1.3415327,1.5082752,1.0,1.8830581,1.7678151,1.5251406,1.498172,1.0,0.8160552,1.5812808,1.1530297,1.6582685,1.0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0
1.0,0.8735992,1.8077888,0.955156,0.31754652,1.0,0.4034098,1.293896,0.007826694,1.5757668,1.0,0.23981152,1.7695545,1.8939996,0.05209979,1.0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
1.0,0.33179018,0.20008802,1.6865495,0.47563952,1.0,0.42860147,1.046305,0.5529168,1.0769321,1.0,0.010482242,1.8941677,0.6335783,1.354001,1.0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
1.0,0.34487867,0.8833297,0.051970456,0.7925186,1.0,0.31383455,1.2156808,0.8466078,0.1837635,1.0,0.74063176,1.3458676,0.50274104,1.4741752,1.0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1
1.0,1.5784159,1.0100794,1.4755309,0.4416492,1.0,1.3262142,1.0583605,0.452156,0.49622673,1.0,1.599955,0.321317,0.2721408,1.4830179,1.0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1
1.0,1.9729246,1.7696086,1.4103123,1.5268347,1.0,1.0311879,1.0341469,1.9411455,0.8463275,1.0,0.5694831,1.3062388,0.24675635,1.1363777,1.0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
1.0,1.1289887,0.26242372,0.35358837,0.85362715,1.0,0.70922863,1.4103236,0.9883329,1.4976314,1.0,0.0023173867,1.661211,1.0842471,0.77337843,1.0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1
1.0,0.6724907,1.3540654,1.796929,1.7396884,1.0,1.3360339,1.355296,1.3588507,0.93759555,1.0,1.2832848,1.0476128,0.40666288,1.2377292,1.0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0
1.0,1.6694896,1.7813671,1.2561517,1.7709914,1.0,1.4078739,1.5542176,1.7670172,0.96329194,1.0,1.4530996,1.6212977,1.3588794,1.8127208,1.0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
1.0,0.011803183,0.8807215,1.1727821,0.86335224,1.0,0.66564137,0.4182449,1.6206475,1.3572057,1.0,0.42428657,1.8150784,1.1897475,1.3191214,1.0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1.0,1.8557568,1.3730483,0.1713844,0.9807596,1.0,1.0539663,0.071616545,1.7526643,0.7347351,1.0,0.4625396,0.67694134,0.5201232,1.4462707,1.0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1
1.0,1.850727,1.877429,0.55063576,1.9731097,1.0,1.9143785,0.3014301,0.90483236,1.6548721,1.0,0.9306575,0.78181547,1.1203084,1.210726,1.0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1
1.0,0.6223128,0.82259476,1.9985423,0.8848586,1.0,1.009172,1.55292,0.43863255,0.26310593,1.0,1.3612757,1.8648562,1.8476009,0.7869609,1.0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0
1.0,1.712697,1.9671856,1.2241135,0.11005042,1.0,0.30262867,0.55159247,0.3498508,0.29208302,1.0,0.89837766,1.4959502,1.5033989,1.7806894,1.0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1
1.0,1.7097992,0.24475613,0.77357423,0.5175139,1.0,0.5308626,1.0664145,1.9709905,0.5823023,1.0,1.9362909,0.70549065,0.092511326,1.7906543,1.0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1
1.0,0.4075522,0.59459597,1.986979,0.9171862,1.0,0.5620837,0.8974479,0.5657905,0.044544157,1.0,0.11505546,1.1706125,0.38829166,1.7808163,1.0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1
1.0,0.93423223,0.73589784,0.06836379,0.7586303,1.0,0.008877527,1.7045496,1.6679426,1.7679219,1.0,1.8213434,0.15998508,1.3473674,0.67868006,1.0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1
1.0,1.5423669,1.9044098,0.30545297,0.39374334,1.0,1.2934934,1.9193263,0.39854866,0.6657311,1.0,0.28140774,0.6006689,0.74637467,1.0440995,1.0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1
1.0,1.1567293,0.52879554,0.56218654,0.25316486,1.0,0.24174899,1.5185779,0.0073902346,0.3164955,1.0,1.2059473,0.13124402,1.0733643,1.8853236,1.0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1
1.0,0.97927976,1.8114686,1.8688678,0.534019,1.0,0.28481779,1.0895022,1.855166,1.4579378,1.0,1.7942657,1.0719659,1.0453978,1.0042331,1.0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0
1.0,0.06602071,1.8671157,0.082396,0.5057764,1.0,1.5200856,1.2420385,1.1372445,1.9219806,1.0,1.2257919,1.3828218,0.88501745,0.8651526,1.0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1
1.0,0.4007079,1.6806585,0.96671736,0.9802365,1.0,1.8377769,0.71084666,0.10427593,1.6458697,1.0,1.3299736,1.9390059,1.2469501,0.022242479,1.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
1.0,0.2545901,1.8577212,1.4565172,0.54365337,1.0,1.0549614,1.3595113,1.6262482,0.22164278,1.0,0.9041233,1.0618263,1.3918363,1.1209002,1.0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1.0,0.5778896,0.964698,0.54931563,1.9110599,1.0,1.1792834,1.6809661,1.0537604,1.4232533,1.0,0.75819993,0.87591875,0.53521436,0.12470016,1.0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1
1.0,1.0686413,0.64788604,0.33834144,1.9188613,1.0,1.4640033,0.33504102,1.3378341,0.49014997,1.0,1.4463329,1.705156,1.675644,1.9298971,1.0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0
1.0,1.8487815,1.4467912,0.94715106,1.3430797,1.0,1.4277145,0.739345,1.0067604,1.9922646,1.0,1.1095463,0.10039669,1.5432278,0.34911102,1.0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1
1.0,0.7231626,1.643109,0.9276136,1.3629364,1.0,1.0038288,1.0799253,1.4057459,0.7192422,1.0,1.8609048,0.40124255,0.064147815,0.6426779,1.0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1
1.0,0.9513901,0.067397095,1.9707919,0.15560742,1.0,1.1187977,0.26874363,1.1042454,1.2852135,1.0,0.70981365,0.15026009,0.18146181,1.1178745,1.0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1
1.0,1.8505292,1.54337,0.20793164,0.24619676,1.0,1.203178,1.3047256,0.7407217,0.13179958,1.0,1.6201526,1.5058675,0.037777558,0.78075194,1.0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
1.0,1.9014891,0.104472846,1.230269,0.7519638,1.0,1.6276383,1.1772301,0.79799014,0.5157977,1.0,1.6040461,0.7278139,0.12183594,0.1883063,1.0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1
1.0,0.20408732,1.6216981,0.21961735,1.1935889,1.0,1.5254011,1.0426496,1.9579157,1.180959,1.0,1.2768413,0.8694143,1.1293911,1.9559307,1.0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1
1.0,0.60774577,1.8713418,0.60333735,0.76571697,1.0,1.9534035,1.8252618,0.32725206,0.757927,1.0,0.7186495,0.511814,1.2081016,1.2076083,1.0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1
1.0,0.62080216,0.6175437,1.3184514,0.5997319,1.0,1.596963,1.7471477,1.3451167,0.49265876,1.0,1.7907336,0.63751704,1.6114678,1.714059,1.0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0
1.0,1.6895106,1.8639431,0.437429,0.57857484,1.0,1.5508606,0.8662788,1.4741881,0.45583487,1.0,0.7989804,0.972439,1.3637233,0.97673875,1.0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1
1.0,0.10568918,1.6462041,0.87787694,0.25659657,1.0,1.4238493,0.63255143,0.4748565,0.19032823,1.0,0.4639788,1.6372652,0.807559,0.6414264,1.0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1
1.0,0.77049035,0.20626794,0.30448878,1.4079791,1.0,0.040330067,0.18310681,0.29803014,1.2767272,1.0,1.2838824,1.6571031,0.8235292,1.9688455,1.0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1
1.0,0.6612651,1.3977821,0.7388625,0.2480409,1.0,0.08805971,1.2842147,0.05100587,1.0846828,1.0,1.2361226,1.3844249,1.0679442,1.4512626,1.0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1
1.0,1.2455279,1.0205345,1.9857087,0.8551413,1.0,1.4682306,1.6414958,0.4148134,1.6198052,1.0,1.2967405,1.659951,0.46634132,0.5025491,1.0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0
1.0,0.072567604,1.4054552,0.7360605,1.8167206,1.0,0.23684034,1.2050104,1.4639533,1.6794649,1.0,1.2809666,1.7690686,0.09973035,0.29399326,1.0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1
1.0,1.6716595,0.20253211,1.3632298,0.585526,1.0,1.1220427,1.3100567,1.619866,0.78784865,1.0,1.8171873,1.8312622,0.74998176,0.46435493,1.0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1
1.0,1.1897547,1.9619702,0.46629778,0.93521225,1.0,1.888418,1.2507316,1.8989363,0.6576598,1.0,1.3156154,1.4910209,0.57354605,1.1885321,1.0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1
1.0,1.541039,0.5559074,0.35187072,1.5851423,1.0,0.27149913,0.8866463,0.70682335,1.7321292,1.0,1.9440438,1.4999104,0.877013,1.9728233,1.0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0
1.0,1.204698,0.028712204,1.8615032,1.3810215,1.0,0.921109,1.4780769,0.14765064,1.3112898,1.0,0.108878545,0.88226336,0.43320063,1.6397969,1.0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1
1.0,1.5440996,0.0356762,1.1028693,0.23350416,1.0,0.5483989,0.48705068,1.0854774,0.9388525,1.0,1.5644069,0.1137849,1.0340266,1.5022135,1.0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1
1.0,1.3130686,1.1372772,0.8887318,0.8673596,1.0,0.6480655,1.3997934,1.3353922,1.2628464,1.0,0.55471396,0.66281384,1.9667426,0.33447975,1.0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1
1.0,0.96522826,0.5356396,1.4081659,1.1593747,1.0,0.6080621,0.022335334,1.4281716,1.3986222,1.0,0.99390846,0.99730575,0.93740326,0.53560704,1.0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1
